"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,5 out of 5,MANDASUE,"ANCHORAGE, ALASKA",RUNNER,35-44,ATHLETIC,fit,,holds 'em tight,Finally a non bulky and comfortable sports bra for D cup,2018-03-28,I've been looking for a non-bulky and comfortable sports bra that doesn't make me feel like I'm huge. I'm a 34DD and I bought a size 8 and it molds and fits wonderfully without giving me a major uniboob. I love this bra.,,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,5 out of 5,MERRIBLONDE,"SALT LAKE CITY, UT, USA",SWEATY GENERALIST,45-54,MUSCULAR,everything,,,Finally! The bra I've been waiting for,2018-03-27,"I absolutely love this bra. I have been waiting so long for a high support bra that provides enough coverage, fits a bodybuilder physique, looks and feels great, and holds up during intense lifting sessions. Here it is. I tried the enlite bra, and found that it does not fit my type of body well at all, and is very uncomfortable. This bra is perfect. I love love love the molded cups, higher cut at the arms (no armpit fat, and it does not cut into me at all), mesh racerback, snug (but not tight) fit, everything. I felt totally covered, supported, and comfortable during my entire workout. For reference, I'm 5'3 136 pounds and a 36C. I wear a size 8 bra and this fit me TTS.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,5 out of 5,TATIATTACK,"BALTIMORE, MD, USA",SWEATY GENERALIST,25-34,PETITE,"molded cups, support",,snug,Love love love this bra,2018-03-26,"I personally LOVE this bra. I love the molded cups, and neckline, the back, the support. I wore this all day at work so I'd have a quick outfit before teaching a class and it was extremely comfortable and stayed put throughout the day. I was also really impressed with the support it gave me in my high impact class. It looks great under my gazillion CRBs because it doesn't flatten my chest - instead it gives a super flattering shape. I haven't had any problems getting it on/off - I did size up to a 6 from my usual 4 in the Energy bras. Better than the ta-ta tamer, better than Enlite, imo. Unfortunately now I have to buy several more because this is the only bra I want to wear.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,2 out of 5,APSTEELE,,,,,,,tight,Why can't Lulu make a bra that fits??,2018-03-25,"I was so excited when I saw this bra. Unfortunately, Lulu doesn't seem to want to make a bra for women with actual breasts. I always wear a 2 or a 4, so I bought a 4. It was so tight, I could barely get it on or breath. I'm 5'4"" 108lbs., and a D cup, a 4 should fit me. So I bought a size 6, which was so big around the ribs that it gapped in the back, still barely big enough in the cups, but no support whatsoever because the straps were too long and the band was so much bigger than the 4. This bra should not be advertised as a D cup, the max it would fit is a C. So disappointed, again.","March 26, 2018","Hey apsteele,
We appreciate your feedback regarding the Speed Up Bra C/D. I completely understand why you're disappointed with this and I'd love to help turn this around. Give us a call at our Guest Education Centre (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!",5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,3 out of 5,GEORGIAPEACH83,"JACKSONVILLE, FL, USA",SWEATY GENERALIST,25-34,CURVY,,,tight,So close to being perfect,2018-03-25,"I was so excited about this bra that I made a special trip to Lululemon to try it on, I am always looking for bras with a lot of support for the high impact classes I teach but it missed the mark a bit. First off, when you have big boobs a bra with a back fastener is so helpful, it was a little hard to get it on and off so I can’t imagine what it would be like if I were sweaty. I could have gotten past that though and purchased it except the sides of the bra came up too high and cut into my underarm, it was very uncomfortable because the fabric is very firm and limited my mobility. Now on to the good, my favorite part was the padding , it was permanent (as in no removable cups, yay!) and didn’t give me uniboob, and it was just the right amount, I don’t need a push-up bra to workout, I just need support which this bra gave. I hope they fix the cup issue because then I would probably purchase in every color.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,5 out of 5,HERAWESOMENESS,"TORONTO, ON, CANADA",SWEATY GENERALIST,25-34,ATHLETIC,"fit, function, style, support, price","a bit tight around the ribs, can be difficult to take off",second skin,Smaller Ribs/Bigger Cup Bra,2018-03-25,"Sizing reference: 5'2, 114lbs, 32D.","April 3, 2018","Hi Zoepona,

Thank you for taking the time to share your feedback with us. Give us a call at our Guest Education Center (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!",5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,1 out of 5,JEI17,"PHILADELPHIA, PA, USA",SWEATY GENERALIST,18-24,ATHLETIC,,no stretch in bands,second skin,Wanted to love this so much,2018-03-25,"Ordered this bra and was so super excited. I ordered a size 8 (Same size as my energy bra) and it came. I got it on and it was so supportive, however, the bottom band had NO stretch at all. I needed help to get out of it. It was so perfect until it was time to take it off. Unfortunately, I will be returning it.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,4 out of 5,LEELEE,"VANCOUVER ISLAND, BRITISH COLUMBIA, CANADA",YOGI,45-54,CURVY,"highly supportive, racerback, molded cups","not adjustable, difficult to get on for some",second skin,So Close To Perfect,2018-03-25,"Ok, so those of us larger than an A/Small B cup have waited YEARS for Lululemon to recognize that we also like to work out, run, do yoga and be fit. Just because we have large breasts, it doesn’t mean we don’t need to work out and wear a bra! Seriously, there are countless cute new creations each week for the A/B crowd but extremely slim pickings for the rest of us, especially if you also want to look good at the same time. The Tata Tamer was ok when it first came out but then they “improved it” and it no longer fit me. The newer Enlite Bra was very close to hitting the mark but tends to stretch out quite a bit after wearing, which we certainly don’t need when spending over $100 for just one!",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,5 out of 5,THEMEDEA,"VANCOUVER, BC, CANADA",CYCLIST,25-34,CURVY,lower coverage with full support,,tight,I’ve been waiting for this for so long!,2018-03-24,"Love this! It seemed like there was no middle ground between the strappy light support bras and the giant bulletproof full coverage ones, but it’s finally here.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,3 out of 5,RAMMLER,"WINDSOR, ON, CANADA",RUNNER,35-44,,,,locked and loaded,I too really wanted to like this bra,2018-03-24,"As a runner, I am looking for two things in a bra, good coverage and really great support. Basically the return of the Strap it like it's hot bra without the rough seams. I felt this bra provides decent coverage (a little low for my liking but I could deal) and it has the support I want with the molded cups. The reason I passed on this is it is a tight fit for over the head but the top portion of the bra cut into my underarms. For a running, I knew right away this would be a problem. I do suggest trying it on because everyone is built differently. For reference I am a TTS 8 in all bras and that is what I tried on.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,1 out of 5,PENNYJANE,MICHIGAN,RUNNER,35-44,,,,tight,Does not provide high support for a C/D cup,2018-03-24,"Tried on at the Lululemon in Novi, Mi. Great customer service there! I was happy to see they had it in stock, pretty blue color. I am a 36C/D or regular size 8 in Lulu Bras. The 8 was tight which at first made me happy thinking it would keep my chest in check. Uncomfortable rubbing under the arm pit. Low cut, I leaned over to see what would happen....not good. I can not understand how anyone in this company that is in charge of trying out the product before it hits the stores, can in anyway say this is even moderate support for a c or larger chest. Breast need to stay in the bra! Also, there was no good separation or lift. Please bring people into your company that have larger chest sizes to give their suggestions.
Ladies, stick with the Enlite Bra and hope its doesn't stretch out too much:)","March 25, 2018","Hey pennyjane,

This definitely doesn't sound right. We stand behind the quality of our gear and would love to know more about your experience with this. Keep your eye out, an email is on its way.",5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,1 out of 5,YUMMYMUMMY3,"LONDON, ON, CANADA",SWEATY GENERALIST,18-24,SLIM,"fit, d cups","couldn't take it off, no stretch",tight,Loved it when I put it on... hated when I had to take it off,2018-03-23,"I have difficulty finding running bras to fit my frame (32D, petite) I tried the size 6 on in store and it fit perfectly. The only thing is, I couldn't get it off! The bra has virtually no stretch, I have no idea how someone would be able to take it off after a sweaty run! This is a major design flaw to me.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,1 out of 5,TAYJAX,"LAS VEGAS, NV, USA",SWEATY GENERALIST,35-44,ATHLETIC,,,snug,Horrible Fit,2018-03-22,"Unfortunately this bra missed the mark on all categories. I love Lulu, I probably have 20 or more of their sports bras. (all different kinds) I went to the store to try it on today, because it looked like it could be the perfect bra for a C/D cup, and I thought the molded cups were a great idea to get rid of the dreaded ""uniboob."" Unfortunately, I could barely get it over my head, I mean, it was really, really difficult to put on. I could get over it, if it was an amazing fit, but it dug into my arm pits so bad that I think it will leave some major chaffing problems. I went to a bigger size because I desperately wanted it to work, same thing... I could barely get it over my head and it dug into the under arms. As for the molded cups, they unfortunately didn't really mold. As an ""au natural"" D cup woman, I needed a nice mold, these molds kind of pushed my boobs down and made them an odd shape. I'm fairly average and slightly muscular (5'6"" 135 34/D) so I feel like this bra should have fit, but no such luck. - Sorry for the negative review, just figured I would spare people the time of energy of getting this online and then having to return it.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,1 out of 5,IKOIKO33,"DANBURY, CT",SWEATY GENERALIST,35-44,MUSCULAR,,,second skin,"I also really wanted to like this bra, but ...",2018-03-22,"I had really high hopes for this bra, and was excited to give it a try, as I have been looking for a slip on style, which are hard to come by for larger chested women. I could barely get the thing on, and when I did, it was super tight around the band, and far too low cut to offer any support for a C or D cup, as it claims. Getting out of it was extremely difficult ... you either need someone to help slip it off or you need to be a body contortionist. I tried the next size up to see if that helped, and no avail. I was extremely disappointed with this bra, and would not recommend it if you have a larger chest.",,,5,0
"Speed Up Bra
High Support for C/D Cup",$78.00,,2.9 out of 5,1 out of 5,EWOODKINS,"DALLAS, TX, USA",SWEATY GENERALIST,35-44,CURVY,"design, coverage",too tight,second skin,I really wanted to like this bra.,2018-03-20,But I couldn't get it over my head...I must have a really big head.,,,5,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,FITNC,"NORTHERN CALIFORNIA, CA, USA",SWEATY GENERALIST,35-44,PETITE,,,snug,Perfect Shorts for EVERYTHING,2018-08-03,"Love these shorts, super comfortable to lounge in as well as to workout or play sports. The liner panty stays put, doesn't ride up, and the waistband is smooth, doesn't roll or pinch the skin. I have these in a few colors!",,,0,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,AWAL0611,FLORIDA,SWEATY GENERALIST,25-34,LEAN,,,just right,My favorite shorts!,2018-08-03,"I love the Speed up Longs! they seem to fit more like the original Speed Shorts. The Speed Up shorts claim to be the original inseam length, but the outer sides seem to be shorter. That's why I have been buying the longs every chance I can. I wish they made this length in more color options.",,,0,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,SHARKCAKE,"MALIBU, CA",,55-65,LEAN,"colors, fit, softness, comfortable, wash and dry great",nothing,,Life Changing Shorts,2018-08-02,"They are JUST the right amount of ""long"" to not feel like you are showing too much! They fit awesome! I wear for tennis!",,,0,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,4 out of 5,AVMAYOGA,"AIEA, HI 96701, USA",SWEATY GENERALIST,35-44,CURVY,,,,Pretty good,2018-08-01,"The fit was great, love the longer length since I am a bit more modest these days. My only issue is the hem rolls up so I’m constantly looking down and adjusting it. Meh. The pattern was beautiful though.",,,0,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,SASSYCASS,"REDDING, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,,,tight,They’re Perf!,2018-08-01,Seriously the best shorts! I cut the lining out because I’m weird-but the comfiest shorts! They look super flattering and don’t show too much.,,,0,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,LILOFITNESS,"LAS VEGAS, NV, USA",SWEATY GENERALIST,35-44,LEAN,"back pocket, longer length, color",price,roomy,Perfect length and color,2018-07-31,"I love the longer length short for my fitness classes. I am not a tall person, but prefer this length overall. I got the bright teal color and it is great, the brightness totally pops out. I love the thick band on top and the built-in underwear please never change that. Oh and I also love the back pocket!",,,0,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,4 out of 5,KAYGIRL1995,UTAH,RUNNER,18-24,SLIM,quality,fit,snug,"Great shorts, size up",2018-07-30,"These shorts are great and I practically live in them! The 4 inch inseam is great for my super long legs, but I would recommend sizing up. My shorts are a bit snug and that can be uncomfortable during workouts. They also ride up in my croch and chaff. I would recommend these though, great shorts!!!",,,0,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,ERZASCARLET,"GRAND RAPIDS, MI, USA",SWEATY GENERALIST,25-34,ATHLETIC,length,,just right,Great Activity Shorts,2018-07-28,"I usually wear 2.5 length in lulu shorts, but wanted to try a longer style. I'm so glad I did. These are perfect for running and a variety of different sports. They stay in place which is why I love them. The shorts look great on and I've gotten several compliments already. I typically wear a size 4 in leggings, but have to size up to a 6 in shorts. Overall a great purchase.",,,0,0
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,2 out of 5,MKW828,"COLUMBIA, SC",SWEATY GENERALIST,25-34,ATHLETIC,,,,Not for me,2018-07-26,These shorts were not for me. I got the muted pink color and it was very washed out. The material also felt a lot thinner than usual for Lululemon. I exchanged for my trusty run times shorts!,,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,1 out of 5,HAPPYOBSESSION,"HIGHLAND, UT",RUNNER,25-34,PETITE,,,,Not as advertised,2018-07-24,"Buyer beware! Lulu 4-way stretch 4 inch shorts are my go-to running shorts. I was ecstatic to try these shorts with the connected gel pockets. I ordered my normal size 6 in white. They arrived Friday night before my long run. I put them on and cut the tag off when I realized the tag said 2-way stretch. Now it made sense why they didn't seem as buttery soft. I double checked the online description again and confirmed it shows 4-way stretch. Since the tag was off I ran in them the next day, but after my run I also realized the tag showed tall. I didn't order tall, and there aren't any tall shorts in this style. At this point I'm disappointed and confused at why the product I received was not as advertised.","July 27, 2018","Hey HappyObsession,

Thanks for taking the time to share your thoughts on Speed Up Short *Long 4"". We want you to know, feedback is at the heart of everything we do and we'd love to make this experience right for you. An email has been sent with additional information.",1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,4 out of 5,SRWB,TEXAS,SWEATY GENERALIST,45-54,ATHLETIC,,,snug,Shorts,2018-07-24,"I usually wear the 2.5 speed shorts, but as I get older I thought I’d try the 4. There is not much difference, I like both. It does seem that overall sizing has gotten smaller? I usually wear a 4 and they fit great but the last few I’ve ordered have felt tighter. I thought it was me but I’ve heard this from others as well.",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,MELBELLE,"GREENSBORO, NC, USA",SWEATY GENERALIST,35-44,LEAN,,,,Love these shorts,2018-07-21,"I love these. I have a toddler that I’m chasing around, bending down to pick up, etc so I wanted a little more length/coverage than my other Lulu shorts. These shorts are comfy, cute, functional & fit well (I wear a 4 in all other Lulu bottoms & these are no exception...they are not tight at all like some other reviewers have said...for reference I am 5’3” & 120 lbs). I will definitely order more. Please make in more color options!",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,JMB278,"ST. LOUIS, MO, USA",RUNNER,25-34,PETITE,,,just right,Just right,2018-07-20,"When I was reading reviews trying to decide, I wanted to find someone like me to see fit and demographic-I’m a 33yo mom of 2, so just wasn’t sure about the 2.5in inseam and went for this longer one. I’m 5’4’’, 113#, 25in waist, 36in hip. Size 4 fits me to a T. It’s not lose and not tight at the waistband. I’ve washed but not dried twice and size hasn’t changed. These are as short as I’m comfortable going in the front and sides. they could be shortened in the back a little on me, but I’m super happy with the fit overall. They are light very comfortable running. I’ve also worn them around on errands. I was conscious about my diaper bag rubbing on them on the side based on other reviewers comments, so far I’ve had not problems with thinning or pulls. I’m able to get down on the ground with my kids and move around without worrying about people seeing up them. If nothing goes wrong I’m totally getting another pair, and probably some other lululemon stuff too even though the cost is killer!",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,3 out of 5,CJANDNOAH,"CAMAS, WA",SWEATY GENERALIST,25-34,ATHLETIC,,,snug,3.5 stars looks great but watch for sweat stains!,2018-07-19,"stats: 5'5.5"" 165lbs, muscular build and exercise of choice is Crossfit. Also, I hate pants and sweat like a wildebeest. Review: Normally I am a tracker short type of girl, but the new tracker V's just don't fit me right, so I veered over to this short and was thrilled with the longer length. They make my butt look amazing and got tons of compliments on the teal color. The leg opening is much more narrow than the trackers, but is very slimming (wear an 8-10 in trackers depending on how loose I want my shorts that day. I purchased a 10 in these shorts and I could NOT have fit into an 8). My issue with these shorts is that they made me look like I peed myself.
It showed just how much crotch and butt sweat occurs when exercising in 90 degree heat. Could anything make you feel more gross than looking at your crotch and wondering if you actually did pee yourself because surely these shorts wouldn't show THAT much sweat.....(after much deliberation, I decided I did NOT pee myself :)). If I buy more of these shorts, I would 100% stick with black because they are very flattering, but then again - I love brightly colored bottoms! Maybe LULU can find a fabric that shows less sweat?","July 20, 2018","Hi CJandNoah,
Thanks for taking the time to share this feedback. It's not good to hear that your Speed Up Shorts haven't been performing as expected. I'd love to help you find a solution, so I've sent an email your way. Talk soon!",1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,JENESAISPAS,,RUNNER,18-24,ATHLETIC,,,,best shorts of all time,2018-07-16,"okay so I am literally addicted to these shorts. I run a lot and live in a warm and humid summer climate and nothing compares to these. They stay in place, don't smell, have an amazing amount of pockets, and also look great for errands/relaxing. Hands down best short of all time I have four pairs and plan to continue my collection! Also yes size up, all lulu sizes run small. it's easy to read the size chart and see that, I typically wear a 0 in pants and take these in a 4.",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,1 out of 5,KAILSTORM,JACKSON WY,SWEATY GENERALIST,25-34,ATHLETIC,,"tight, small inseam",second skin,could have been a bathing suit,2018-07-14,"After falling in love with lulus leggings and tanks I thought I would go for a pair of shorts as I have seen a lot of ladies in them this summer. After ordering these I am confused and disappointed . All of my pant shorts jeans etc are a size 4 in many different companies including my Lulu leggings ... and these well at least I got a laugh they looked skin tight and could have been better suited for bikini bottoms then shorts... not sure how in the world the inseam is measured but it was also a very laughable 4"". putting them back in the mail asap",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,4 out of 5,ATTEMPTEDRUNNER,"GRAND RAPIDS, MI, USA",SWEATY GENERALIST,18-24,ATHLETIC,"comfortable, cute, fit well, flattering",fraying,just right,Loved but with a downfall,2018-07-09,"I absolutely love these shorts! I think they fit perfectly and are so comfortable for running and working out. I ordered these some time in May and have worn them maybe about 10 times (have washed a handful of times, but never dried), and I just noticed that the inside lining has started to tear and fray :( It doesn't take away from the comfort or outside appearance, but makes me sad to see! I wish that they held up, and I don't want the fraying to get worse!",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,3 out of 5,WEK2102,"HUNTSVILLE, UT 84317, USA",RUNNER,25-34,PETITE,,sizing,tight,Listen to the reviews - size UP!,2018-06-26,"Why didn’t I listen to the reviews? Several women with similar body types who always wear size 4 said the same thing: too small. Too tight. What did I do? Order a 4. And it’s too small, too tight. Visible panty lines. Feels like a strange bike short. I am going to go run in them now just to torture myself. Bye!","June 27, 2018","Dear Wek2102,

Thank you for taking the time to share your feedback with us. That doesn't sound like a good experience at all! Keep an eye out for an email coming your way. Chat soon!",1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,REED422,UNITED STATES,RUNNER,35-44,ATHLETIC,"length, fit, liner",,snug,BEST SHORTS EVER,2018-06-18,These are my absolute favorite running shorts. My legs are longer so I need the 4 inch but they're not too long or too baggy like the tracker or hotty hot shorts. The fit is snug but not tight and they don't flop around too much when running or doing HIIT exercises. The size 8 is perfect for me. (5'8 / 145lbs) the waistband is wider and flat which feels really nice on skin. I have several pairs of theses and will almost always wear these rather than anything else. They are even cute enough for errands and such! BEST SHORTS EVER LLL,,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,2 out of 5,KENNA2018,DENVER,YOGI,18-24,PETITE,"length, color options","waist band, not true to size",oversized,Weird fit!!,2018-06-11,"Normally love Lulu leggings and tops, so I decided to buy these shorts. They are comfortable, but have such a strange fit compared to other bottoms. I am normally a 2, but those were far too tight so I returned them for a 4. The bottom area fits great, but the top waist band is way too big and the elastic on the inside doesn't help. Extremely disappointed!!!",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,1 out of 5,ACB2,,RUNNER,,SLIM,nothing,,flowy,Just Awful,2018-06-04,"I have tried so hard with these shorts. I really have. But honestly, just disappointment. I have bought and exchanged, bought and exchanged, and they are just truly awful. For one, they don't fit at all. They are either super flowy or skin tight, no in between. They have charged me a huge amount to ship and return, and honestly, I'm done trying. Lululemon is so overpriced for the actual quality they give you. I bought a pair of leggings with the same sad results. Disappointed, to say the least. Guess I'll be returning them for good this time, lost a lot of money over these. :(",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,2 out of 5,LIVC,,RUNNER,UNDER 18,ATHLETIC,,,,Low Quality Shorts,2018-05-27,"I have been a long-standing supporter of Lululemon, but I cannot say I that this purchase was a good one. The fabric in the back and the front of these shorts has thinned out, which I find surprising, considering I only got them in January. I have owned several pairs of these shorts, none of which have had the same problem. I am greatly disappointed in the quality, or lack thereof, in these shorts.","May 28, 2018","Hi LivC,
Thanks for taking the time to connect with us. It's not good to hear that your shorts have not held up. I'd love to help you find a fix. Give us a call at our Guest Education Centre (1.877.263.9300) or jump on Live Chat to speak directly with an educator. We look forward to speaking with you soon!",1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,JANEB,"ORINDA, CA, USA",YOGI,35-44,ATHLETIC,,,just right,Great running shorts,2018-05-26,"I love the feel of these shorts, and wear often for running and around the house. I am 5/2"" with muscular thighs, these fit great not snug or too wide.",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,1 out of 5,TXRUNMOM,,,,,,size,,Runs a size too small,2018-05-15,These run at least a size too small. I wear 4 in lulu capris and shorts and these just don’t fit right. Too tight across the hips. Disappointing since my other shorts in size 4 fit just fine.,,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,ARM4,"LUBBOCK, TX, USA",SWEATY GENERALIST,18-24,ATHLETIC,,,,Love them!,2018-05-03,"I have them in black and wear them ALL the time! They're super comfy & wear them for everything (school, babysitting, working out, running). I wish they came in more of lulu's popular colors and designs. Recently I've noticed the Lakeside Blue color and would LOVE a pair of these shorts in that color.",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,1 out of 5,DAULPHIN,"GILROY, CA",RUNNER,35-44,ATHLETIC,,,just right,Not made for running,2018-04-30,I bought these shorts first because the pattern was so cute. I have an older pair of the speed up shorts and run time shorts. I wore these the past weekend for my marathon and that was the biggest mistake. I had tried them on at home and ran on the treadmill with them I had no problem. Came race day the shorts rode up from the get go and not to mention the built in underwear also rode up and I was completely chaffed by the end of the marathon. For 4 inch shorts they seem way shorter than previous shorts and fit totally different they made my legs look weird I wear a 4 in all lulu products. Would not recommend these shorts for running. Now I have a useless pair of shorts I will never wear again.,,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,2 out of 5,RUNNINGMOMOF3ML,"PHILADELPHIA, PA, USA",RUNNER,35-44,ATHLETIC,"material, design",sizing,tight,Shorts have gotten smaller,2018-04-11,"I've been wearing Lulu run shorts for many years and ALWAYS, ALWAYS get a Sz 4. After only wearing Speed shorts for years, I finally went longer with the Run Times. Loved those until recently when v II became tighter and smaller all around than the original Run Times. I figured I'd try out these Speed Up shorts in long version, since they reminded me of the old but favorite Turbo Run short, so ordered them online. I'm very disappointed. The size 4 has definitely become smaller. I have not gained, still 120 lbs at 5'2"". I still wear old Speed and Run Times, even the Turbo shorts in Sz 4 and they all fit. These have to go back for sure, way too tight all around. Stick to your sizing please.",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,2 out of 5,BCNMBR05,"CHICAGO, IL, USA",RUNNER,45-54,LEAN,,,,Smaller than usual,2018-04-05,"Lulu shorts seem to be getting shorter and tighter. I am 5'4"" 117 lbs, and I've always been a size 4. Somehow these shorts in size 4 are super short, and very tight. I'm not even certain they are actually 4"". It doesn't seem that way . Sizing has been inconsistent on my last 4 purchases.",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,4 out of 5,JILLIANN,,DANCER,18-24,LEAN,"thick waistband, length, pockets",larger than expected,roomy,Go-To Shorts,2018-04-03,"These were my first Lululemon purchase other than pants and leggings, so I was a tad bit nervous. But, these shorts met all of my expectations....well, except for fit. I wear a size 4 in everything, but apparently a size 4 is just a bit too big in shorts. I was a bit disappointed, but the roominess in the waistband was not sufficient to prompt me to mail them back and exchange them for a smaller size. This was also because the length was perfect! I also have a typical dancer's body with muscular thighs and a smaller waist; I was hesitant to exchange them because I was worried they would hug my thighs. Despite the looseness of the waistband, these shorts are wonderful! I love the length and thickness of the waistband. For certain activities requiring me to lay against the ground, the zipper is a bit uncomfortable. But, seeing as they were primarily made for running, I would purchase these again.",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,2 out of 5,ONTHEMEND,"BOSTON, MA, USA",SWEATY GENERALIST,55-65,ATHLETIC,print,too small too short too thin,tight,"SO DISAPPOINTED: AT LEAST A FULL SIZE TOO SMALL, thin fabric, very short!",2018-03-24,"Why isn't there any consistency in Lulu sizing? I waited patiently for these to arrive in my usual size 8, and when I got them today they were definitely at least a size too small. I should have read the reviews more carefully, which is why I'm writing this one, so that someone else will know to go up a size if they try them at all. The black purple memory print is very pretty, but the fabric is thin and they also don't seem like a 4 inch inseam. I think I'm going to have to get off the Lulu bandwagon. I've had too many disappointing purchases.",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,2 out of 5,SBEV,,RUNNER,25-34,ATHLETIC,color,"fit, material",snug,Not Great,2018-03-16,I am SUPER disappointed in this purchase. The material on my other shorts is far more comfortable and breathable than these. This material feels scratchy and has zero breath-ability.,,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,1 out of 5,EREAREED,,SWEATY GENERALIST,18-24,ATHLETIC,,"fabric, cheap feeling material",roomy,miss the old ones,2018-03-07,"i bought a pair of these because when i tried them on, i initially liked them. they were lightweight and seemed to fit well. however, after i washed them, the reality hit: this material is so cheap and thin. i'm afraid the fabric will rip after another wash. the old speed shorts were so much better in quality. bring those back!","March 8, 2018","Dear ereareed,

Thanks for reaching out and providing this feedback for us.

We hear your disappointment with the delicate fabric you’ve noticed on your Speed Up Short. We stand behind the quality of our gear, and we’d like to work with you towards a fix.

Please be on the lookout for an email headed your way. It'll detail the next steps to take to resolve this.",1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,HUSKRUNNER,"HOUSTON, TX",RUNNER,35-44,ATHLETIC,,,,"You will love these if you loved the 2.5"" original speed short!",2018-03-07,"Do NOT let the 'long' description fool you! These shorts are ten times better than the original 2.5"" speed short, especially if you're over 5'5 in height. I've waited 6 months to order this new speed up short because I've always been a die hard original speed short runner and was extremely hesitant given the poor reviews on the 2.5"" speed up short. These shorts are absolutely perfect and an improved version of the original 2.5 speed short, especially for taller women (I'm 5'8). I trusted my original size I use to wear in the original speed shorts and the speed up fit perfectly. I train log distance daily for marathons and these shorts ride up less than the 2.5"" speed shorts that were a little too short on my legs. They also don't look like 4 inches because of the way the sides are cut so for those of us that want to make an attempt at cute while still being athletic; these are definitely your shorts!",,,1,1
"Speed Up Short
Long 4""",$58.00,,3.7 out of 5,5 out of 5,BUSYYOGIMAMA,"ALBUQUERQUE, NM",YOGI,25-34,ATHLETIC,"comfort, pockets, length",,,Favorite Shorts By Far!,2018-02-01,"I purchased these in store after trying them on. I run and do hot yoga, and these are perfect for both activities! They are comfortable, and I love and enjoy the Length. I am a mom, 5'3"" 135lbs, and the length is comfortable and fitting to my body. I had purchased a shorter pair a while back and always feel like my butt is hanging out. These I do not have that issue. Highly recommend for any runner looking for a comfortable, cute, high quality pair of shorts!",,,1,1
