Metal Vent Tech Hoodie,,$98.00 ,,2.1 out of 5,4 out of 5,DILLIPE,"SAN FRANCISCO BAY AREA, CA, USA",,,,,,just right,Great Pullover w/hoodie,1/15/15,This is the first lululemon product I've bought. I picked this up when I took my wife in to get some yoga pants. I tried it on and it was absolutely amazing. It fits great and is very breathable.,,,0,0
Metal Vent Tech Hoodie,,$98.00 ,,2.1 out of 5,5 out of 5,INNERPEACE,"ALBANY, NY, USA",RUNNER,35-44,ATHLETIC,"fut, comfortable",,just right,Love It,1/1/15,I'm not sure why so many negative reviews. I use this as a second layer for upstate NY cold weather running. Hood fits nicely and doesn't stink despite repeated wearing. I really think it's great and wish that you would make more.,,,0,0
Metal Vent Tech Hoodie,,$98.00 ,,2.1 out of 5,1 out of 5,JATL,"ATLANTA, GA, USA",RUNNER,25-34,ATHLETIC,,quality,,"Terrible Material, Terrible.",12/21/14,I purchased one of these and within the first 2 hours of wearing it I saw a massive run in the fabric on the left chest. I had done nothing but drive in my car so it must have shipped that way. I took it back to a store and ordered another one online as they didnt have the color I preferred. I have worn it several times as an around the house layer. Haven't even worked out in it and it is pilling like crazy on the chest area as well. I guess all that sitting on the couch is too rough on it. I haven't even washed it yet! Why that area I have no idea but since I have not been active in the shirt at all there is really no reason. There really shouldn't be a reason it is acceptable at the price point for a very thin layering shirt.,21-Dec-14,"Hi JATL,
Thanks for taking the time to share your feedback with us about this! I'm sorry to hear you're not loving the Metal Vent Tech Hoodie. Know that when we make updates to gear, it's based on prior guest feedback. We know that performance is of the utmost importance to our guests. If you haven't already, bring these back to your local store, or give our GEC a ring - 1.877.263.9300 so they can chat with you about a resolution here.",0,0
Metal Vent Tech Hoodie,,$98.00 ,,2.1 out of 5,1 out of 5,JKILLA,"BOSTON, MA, USA",RUNNER,35-44,ATHLETIC,,,second skin,shoddy quality,12/3/14,"Bought this item three days ago, the fabric is snagging and there are three holes in the garment. For $85.00 I would expected better quality. I have not even washed this product yet. Extremely disappointed.",3-Dec-14,"jkilla,
Thanks for reaching out about the concerns you're having with your hoodie. We definitely stand behind the quality of our gear and want to see you in product that is working well for you. I recommend popping back into your local store so they can set up a quick resolution for you, or alternatively, feel free to give our GEC a call at 1.877.263.9300.",8,4
Metal Vent Tech Hoodie,,$98.00 ,,2.1 out of 5,4 out of 5,BATTLE8585,"SAN DIEGO, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,"metal vent is unreal, great hood, half zip is great","mens designers (thumbholes), thumbholes, did i mention thumbholes?, hey i really don't like thumbholes, ever pull your sleeves up with thumbholes?",,AMAZING MINUS THE THUMBHOLES,11/13/14,Great concept. I got it for layering with another metal vent as opposed to wearing as a base layer. Can do either way. The hood is great and fits and feels like a light beanie. Really helps with the chill created by running in colder weather without being too warm.,,,8,4
Surge Warm Long Sleeve,,$98.00 ,,3.5 out of 5,2 out of 5,MOE7,"CALGARY, AB",SWEATY GENERALIST,18-24,MUSCULAR,"warm, looks nice",stretches,,Nice shirts but stretches out,4/1/18,Love how warm it is and the design but I've had it for 3-4 months and the shirt has stretched from a L to an XL. Don't feel comfortable wearing it anymore as it doesn't fit.,2-Apr-18,"Hey Moe7,
We appreciate you taking the time to share your feedback with us. We hear your disappointment with the stretching you’ve noticed on your Surge Warm Long Sleeve, and we're eager to work out a resolution. Please be on the lookout for an email headed your way.",0,0
Surge Warm Long Sleeve,,$98.00 ,,3.5 out of 5,4 out of 5,JKKIII,WASHINGTON D.C.,SWEATY GENERALIST,35-44,ATHLETIC,feel,cuffs,,Awesome!,3/25/18,"This shirt is awesome. I walked into Lulu to get something else, literally just touched this shirt, and took it off the rack.",,,0,0
Surge Warm Long Sleeve,,$98.00 ,,3.5 out of 5,3 out of 5,MMURPHYTO,"TORONTO, ON, CANADA",,,,,,,"Great, versatile shirts that don't hold up to washing",2/14/18,"Have loved these shirts, I went so far as to buy 5 different colours. So comfortable and great underneath a blazer to dress down an office look.",14-Feb-18,"Hey MMurphyTO,
Thanks so much for taking the time to get in touch today and share your thoughts. I definitely hear your disappointment and would love to help. Keep an eye out for an email coming your way with some solutions!
Chat soon.",0,0
Surge Warm Long Sleeve,,$98.00 ,,3.5 out of 5,5 out of 5,JOHNM,NEW YORK,SWEATY GENERALIST,18-24,ATHLETIC,,,,Essential product,12/28/17,"I walked into the store to buy sweatpants. I came out with two of these shirts. I knew I wasn't leaving the store without them the second I tried it on. It's soft, fits like a glove, and has just the right amount of weight to be an excellent base layer or standalone shirt in the right season.",,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,5 out of 5,DC1974,"GROSSE POINTE, MI, USA",SWEATY GENERALIST,35-44,ATHLETIC,fitstyle and very light,slow shipping and security tags left on jacket,,Lucky,8/3/18,"I bought a North face rain jacket at first, luckily I never wore it, because Lulu hit the spot with this jacket,very light,great fit and style, but they did leave the security tags on my jacket when I got it by mail.I returned the North face jacket.",,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,5 out of 5,SATISHAUSTIN,,,,,,sizing- need size between medium and large.,,Comfortable clothing,8/2/18,"As always, comfortable fabric",,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,5 out of 5,CHIRAY,"CHICAGO, IL, USA",SWEATY GENERALIST,45-54,SOLID,"fit, material",,,Favorite hoodie,7/31/18,Perfect fit. I take this hoodie everywhere. I have a hard time seeing other hoodies as this one is just perfect.,,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,5 out of 5,RUNDOCRUN,"SAN FRANCISCO, CA, USA",SWEATY GENERALIST,35-44,MUSCULAR,fit color material,,,Soft and flattering,7/26/18,I’ve had my share of lulu purchases and this is one of my top favorite items. It’s soft and fits me perfectly. It’s comfortable enough to work out in so it’s not just to look cool on the way to the gym. The color is very nice too. I’ve had it for a while now and no piling yet (which is my biggest complaint with some of lulu products). Super versatile as well. Perfect to throw over my scrubs at work.,,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,2 out of 5,KENNEDYG,AUSTIN,RUNNER,18-24,LEAN,style,"zipper, not warm",,Didn't match the standard,7/8/18,"Love all my lulu product, got this when I started working at orangetheory and the zipper got all frayed and jerky in first week and it doesn't keep me too warm. Love the style but poor quality unfortunately and I've never said that about any of my gear from y'all",9-Jul-18,"Dear KennedyG,

Thank you for taking the time to share your feedback with us. I am sorry to hear that your Surge Warm Full Zip is not performing for you. Keep an eye out for an email coming your way. Chat Soon!",0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,2 out of 5,GRAHAM1313,"CHICAGO, IL, USA",YOGI,18-24,ATHLETIC,,,,Disappointment,4/17/18,I bought this jacket with high expectations and it did not fulfill any. After one wash it began to fade and lose shape. Extremely disappointed especially from this company.,18-Apr-18,"Hi Graham1313,
Thanks for taking the time to reach out. It's not good to hear that your Surge Warm Full-Zip has not held up for you. I'd love to help you find a fix, so I've sent an email your way so we can connect further.",0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,1 out of 5,JOSEPH77,,,,,,,,Poor Quality,4/13/18,The jacket is not warm at all despite the description of the product. I've also experienced zipper not being smooth and it gets caught all the time.,,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,1 out of 5,PRESTON,"TULSA, OK",RUNNER,25-34,LEAN,,zipper,,Should have listened to the reviews...,4/7/18,"I've got a closet FULL of Lulu hoodies and jackets -- and I love the style of this one. Yes, I read the terrible reviews on this full zip surge -- but I bought it anyway. I thought that surely, after so many negative reviews, Lululemon would have fixed the issue... apparently not -- and I bought it on sale, or ""we made too much"", so as the return policy goes, it's mine for keeps. It fits really well, but like everyone else, my zipper has frayed and doesn't really work after just ONE wash. I can, however, wear it unzipped, and it's still pretty comfortable, so it's still in my closet... for now.",8-Apr-18,"Hey Preston,
Thanks for taking the time to share your thoughts on the Surge Warm Full Zip. We're sorry to read of your recent experience and would love to discuss this further. Please be on the lookout for an email headed your way. Chat soon!",0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,1 out of 5,ANDREW3,"SACRAMENTO, CA",SWEATY GENERALIST,35-44,ATHLETIC,"color, lightweight/warm",quality,,Love Lululemon Hoodies but not this one,3/22/18,"I have owned numerous hoodies from Lululemon in the past, all of them have been the best on the market in my opinion. However, I have owned this hoodie for a few weeks and have been disappointed. I have had issue with zipper just not working and getting stuck and after washing it got worse. Really hope the next version is better as I bought 2 colors in the 1/4 zip and was hoping to get the full zip but most likely will have to find something else.",23-Mar-18,"Hello Andrew3,

Thanks for making time to share your experience with the Surge Warm Hoodie. We'd like to resolve your quality concerns. Please keep an eye on your inbox as I'll be reaching out shortly to connect.",0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,3 out of 5,BRODE,"MEMPHIS, TN, USA",SWEATY GENERALIST,18-24,MUSCULAR,"snug, athletic fit","quality, male lulu logo",snug,Lack of quality,2/22/18,"I do like this Surge Full Zip, it is warm and very snug. However, the stitching around both wrists have already begun to come undone and strings of stitching are loose and dangling. I do know that Lulu takes quality very seriously. I've only had this piece for about a month and I've followed all washing/drying instructions, yet it has still begun to come undone. If this is a common fault in this piece I would not recommend.",22-Feb-18,"Hey Brode,

Thank you for taking the time to share your feedback with us. Oh no! I'm sorry to hear that the stitching has come undone on your Surge Warm Full Zip. Keep an eye out for an email coming your way. Chat soon!",0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,4 out of 5,NIKLAS,"TORONTO, ON, CANADA",SWEATY GENERALIST,18-24,SLIM,,,snug,Really Comfy,2/13/18,"Keeps you really warm, while being really comfy",,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,4 out of 5,AVID,,RUNNER,I KEEP MY AGE ON THE D.L.,LEAN,,,snug,Slim & Warm Jacket,2/11/18,"I've been using this jacket consistently for almost a month now and it's been working fairly well. The zipper, though plastic and cheap looking, has continued to work despite multiple washes. The jacket showed signs of pilling; however, I've since started washing it inside out and zipped then air-drying so there are no problems now. I've worn it in light rain several times and it has worked well. Overall, a good jacket.",,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,5 out of 5,THEMAN,"NEW YORK, NY, USA",RUNNER,25-34,MUSCULAR,"fit, look, material, zippered pockets",nothing,,Incredible Sweatshirt!,12/24/17,"Absolutely amazing top! Warm, Extremely Comfortable, and Transitions from run to chill easy! This was a great purchase.",,,0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,1 out of 5,GABE77,,RUNNER,18-24,ATHLETIC,fit well,"poor zipper quality, inferior material",,Disappointing Quality & Customer Service,12/4/17,"I've had the same issues with this hoodie as the other reviewers. Before wearing my clothes I always wash them, and this hoodie came out of the wash with a dysfunctional zipper. The material also did not wash well. I tried to return it to a store within 2 weeks of buying it (I bought it on Nov. 25), but they wouldn't accept it since it did not have the tag attached. It would've been nice for the long paragraph on the receipt to mention that tags are required! I have the original receipt, and the 6-inch-long tag on the collar still attached, it's ridiculous that I can't return a clearly inferior hoodie (by Lulu's standards) simply because I cut the tag off before throwing it in the wash. I never even wore it.",4-Dec-17,"Hey Gabe77,
I'm really sorry to hear that after washing your favourite Surge Warm Full Zip. I definitely hear your disappointment with the performance of your gear and your return experience in-store. I'd love to make this right for you and will be in touch via email shortly.
Chat soon.",0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,2 out of 5,BRAY11,"WEST VANCOUVER, BC, CANADA",RUNNER,18-24,ATHLETIC,"fit, feel, comfort, multi-purpose","durability, zipper",,Beautiful but beware of Zipper,12/3/17,"as a owner of half a dozen of the half-zip versions of this i jumped all over the opportunity to grab one of the Full Zips, I went with a Black in medium as I like the snugger fit. Everything was great till I washed it, the zipper dislodged, and now seems faulty as it takes a couple of min, to get it too fully close the zipper.",3-Dec-17,"Hi Bray11,
I'm sorry to hear your zipper is giving you troubles. We stand by the quality of our gear, so I'll be reaching out shortly to work on a solution with you—keep an eye on your inbox!",0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,1 out of 5,APROY,"NORTHERN, NJ",SWEATY GENERALIST,35-44,MUSCULAR,fit perfectly as my other surges,"post-wash, zipper durability",,I was very excited for this to finally come out...,11/9/17,"Having been a long time wearer of the surge hoodie and 1/2 zips (i have 2 of each for 3ish years) i was glad to finally have the full zip. The fabric is very different unfortunately, it washed terribly, and the bottom of the zipper is already frayed... My other 4, I've washed a million times and they are still like brand new, they are 5 star!",9-Nov-17,"Hi aproy,
I'm sorry to the bottom of the zipper is already frayed! We stand behind the quality of our gear and would love to make this right. Keep your eye out for an email headed your way.",0,0
Surge Warm Full Zip,,$118.00 ,,3.1 out of 5,5 out of 5,LULUADDICT04,"CALGARY, AB, CANADA",SWEATY GENERALIST,UNDER 18,ATHLETIC,"comfort, fit, warmth, functionality",,just right,Best Hoodie I've Ever Owned!,10/30/17,"This hoodie is so comfortable, it fits well, it keeps you warm in like 5 degrees and cloudy, it has well-functioning zippers. The material is so gosh-darn soft.",,,0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,MHLSD,"SAN DIEGO, CA, USA",SWEATY GENERALIST,55-65,SOLID,overall great headbands,the black band was more grayish/smokey color,,Headband,8/1/18,"Picked up two headbands, they stay put and don’t slide off easily. Like the material and it’s technology. Comfortable too,",,,0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,4 out of 5,GSHOES71,"CHICAGO, IL, USA",RUNNER,45-54,MUSCULAR,"comfort, style and feel",not great for heavy workouts,,Great headbands,7/31/18,"Great headbands - they hold back a fair amount of sweat. For extreme workouts - not so much. But for yoga, its terrific!",,,0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,PLUMBER,"JANESVILLE, WI, USA",SWEATY GENERALIST,45-54,ATHLETIC,,,,So simple,7/24/18,Just like so many things LuLu.... You don’t know what you’ve been missing until you try. My 26 year old son had mentioned that I need to use a head band for biking and running. I went out and bought one and decided it wasn’t worth the effort. He told me I needed to try one from LuLu.... What a difference..... I won’t ride without it now.....,,,0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,3 out of 5,POWERHAIR,"ORANGE COUNTY, CA",SWEATY GENERALIST,18-24,ATHLETIC,"you feel cool like sexy cool, stretchy",too loose,,Can't Be Tamed,7/23/18,"I have been a fan of lululemon for a while. There's nothing like living life with clothes that squeeze you into feeling like you're still in your mother's womb. Anyway, about the headband. It has always been my dream to have a man bun, but let me tell you, it has been one awkward journey. I have this medium length hair that's too short to be tied and too long to be quaffed backed, I look like one of those trolls dolls. Hence the use of headbands. I've been using bandana's but they get drenched in sweat and I wanted to treat myself, as a way of self-congratulating for being one step closer to my dream. So I purchased this lululemon headband. At first it fit fine, sure it was a tad loose. But as I workout and get down and dirty, the headband seems to shift a bit. My hair gathers it's strength and decides to unleash itself and the headband slips right off. I wonder if my head is just a weird shape or if my hair is truly that powerful. I like the product, but it just doesnt fit well. Maybe on your own man bun journey this may be a great addition. But sadly my sweaty bandanas that are significantly cheaper work better for me.",23-Jul-18,"Hi PowerHair,
We want your gear to support your sweatiest pursuits, but it sounds this isn’t the case for you. We'll be following up via email to discuss this further. Speak soon!",0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,ABLEARCHER,SOUTHERN OHIO,SWEATY GENERALIST,55-65,ATHLETIC,everything!,nothing!,,Soaks up All Sweat,7/22/18,"Great product!
I do serious hiking and spent half my time wiping sweat out of my eyes--so distracting--but not anymore.
I use it as a 2"" sweat catcher and absolutely nothing gets in my eyes.
It's also lightweight and cool against my skin.
Not too tight and very comfortable; I can even wear it under my hat.
Thank you Lululemon!",,,0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,1 out of 5,DARRIN,"CALGARY, AB",RUNNER,35-44,ATHLETIC,,,,Lasted One Weekend,7/9/18,"I purchased this for a softball weekend and by the end of the second day the black turned to a brownish colour and the headband had completely stretched out. Was really excited for this purchase, but the quality was horrible.",10-Jul-18,"Dear Darrin,

Thank you for taking the time to share your feedback with us. I am sorry to hear that the Metal Vent Tech Headband did not perform for your softball weekend. Keep an eye out for an email coming your way. Chat Soon!",0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,BRIANCORPUZ,"DALLAS, TX, USA",SWEATY GENERALIST,25-34,ATHLETIC,,,,Durable Headband,5/24/18,"I bought a few of the Assert Headbands, wasn't impressed with those. The material never seemed to hold it's shape and I can't wear them anymore they stretched out so much. I was hesitant to buy another pair, but these Metal Tech headbands are so much better. Material is thicker and it holds moisture in really well. Hand washed it multiple times and doesn't feel like it has stretched much at all. Great headband for running or even just to hold your hair back during a workout.",,,0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,CRSFTSTUDENT,"VANCOUVER, BC",SWEATY GENERALIST,18-24,ATHLETIC,"fit, design",,,I love this headband,3/21/18,"10/10 would recommend if you are looking to get a headband. I find that I can also get a few uses out of it before I have to wash it. I just wish there were some more colors/patterns to choose from though, that would be awesome to see in the upcoming future!",,,0,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,CYCLEGUY,"ST. LOUIS, MO, USA",RUNNER,25-34,ATHLETIC,,,,Stellar Headband,3/18/18,"This product is one of the best athleticwear purchases I've ever made. I decided to try it out to keep sweat from dripping into my eyes, and it has exceeded my expectations! While cycling, running, doing TRX suspension or any athletic activity, this headband is useful. I also get several uses out of the product before needing to wash it. I highly recommend it!",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,4 out of 5,LOGANLEE,"NASHVILLE, TN, USA",RUNNER,18-24,ATHLETIC,"fit, look, breathable, light","retained moisture, hard to fold",,Really solid headband,2/20/18,"I've always been more of a headband guy than a hat, and normally I just buy the cheapest I can and make due but I decided to splurge a little. The headband fits really well. Its tight enough to stay in place but not so tight to distract you. The size works well for me and I love how the headband resists smell. The only complaint would be the folds. The headband has two sort of lines that it folds along that once worn it won't really stay along those lines, making the headband a little uneven. Also if you're really working up a sweat it tends to absorb a lot more moisture than you'd want. I'd love to see a version of this that's a little smaller with more moisture wicking features.",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,4 out of 5,FITCHICA3,NOCAL,SWEATY GENERALIST,35-44,CURVY,function,,,Nice headband,1/8/18,"I purchased this not knowing it was a men's item and wore it for a few workouts before coming online to see what other colors they have. I don't believe I have a big head either but, it works for me. I use the Fringe fighter and this one alternatively for my workouts. I do have to adjust it once or twice during my workouts but, It does wick up all the sweat and does well for me. I wish it was maybe just a tad tighter or that they made a womens version of it.",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,DALTIN99,"LAS VEGAS, NV, USA",DANCER,18-24,ATHLETIC,keeps sweat off face,the black one gets hot when the sun shines on it,,On fleek....,12/30/17,"Whether I am training, running, rugby practice, or dance practice and its 100+ degrees outside in the summer. I can count on my headband to keep the sweat off my face.",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,BLORVIS,"CHICAGO, IL, USA",SWEATY GENERALIST,UNDER 18,ATHLETIC,,,,"B this heckin nice, heck",11/13/17,"This is so great for when I'm doing cardio or playing soccer, I'm finally not blind anymore!",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,APROY,"NORTHERN, NJ",SWEATY GENERALIST,35-44,MUSCULAR,"size, fit, colors, durability",,,"Keeps my ""5-Head"" looking like a Forehead and...",11/9/17,Keeps the sweat out of my eyes!,,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,HILLY,"ORANGE COUNTY, CA",SWEATY GENERALIST,35-44,PETITE,"fit, size",fabric,,Not just for men... also great for women with big heads,10/11/17,"I guess I have a big head for a woman since I am always forced to buy men's hats (most women's hats are too small). Likewise, I love the looser fit of this band compared to the women's headbands. Glad I spied it in the men's section during my last visit to Lululemon.",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,WL2K,"CHICAGO, IL",SWEATY GENERALIST,25-34,ATHLETIC,,,,The Cure for the Sweaty Man,8/29/17,"Got a lot of hair and the sweat to match? These headbands are a life changer. I can't work out without them anymore. They also look great, and everyone knows you mean business when you walk into the gym.... Please bring back the blue and green versions!",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,NOTREALLYHANDSOME,"DENVER, CO, USA",SWEATY GENERALIST,18-24,ATHLETIC,,,,Best Headband,7/12/17,"This headband is honestly perfect!
I initially ordered one, but then had to buy another because it was so good.
I think I speak for a lot of guys when I say you should make more colorways.
Specifically Camo(white, red, green)",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,ALBIE,"RICHMOND, CA, USA",SWEATY GENERALIST,25-34,ATHLETIC,lightweight doesn't smell.,,,Miracle worker,6/12/17,"I was a little bit hesitant about buying this at first because I don't really like anything on my head when I workout. I wanted to try it to prevent sweat from dripping on my face when I train legs. Thank goodness I was curious enough to try it because this work wonders. i have the gray, black and red for now. Hopefully Lulu will come out with more colors soon. I'll be keeping my eyes out.",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,CHRISTIAN,ONTARIO CANADA,SWEATY GENERALIST,18-24,ATHLETIC,no more sweaty forehead,,,Good for Crossfit!,6/8/17,"Solid headband I have it in green. Looks cool, keeps the sweat out of my eyes (which is the main reason I got it). Would definitely recommend if you do not want to wear a hat and hate having a sweaty forehead or sweat dripping down your face or eyes. I also have T.H.E. Headband in pretty much every colour and I love both of them for sure, thinking about getting the other colours in this one too!",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,RJL7,"HERSHEY, PA, USA",RUNNER,18-24,ATHLETIC,"style, color, size",,,Does What it Should Do,3/6/17,"I'm a college baseball player, so I spend a lot of my time working out. This headband does a great job of keeping my long luscious flow out of my eyes, and looks great too. I love the color, but it would be great if you offered a larger variety. I NEED MORE!!",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,SQUASHENTHUSIAST,"SASKATCHEWAN, CANADA",SWEATY GENERALIST,18-24,MUSCULAR,"feel, style, function",,,I can see clearly now!,10/24/15,"Seriously, these headbands are legit. take it from someone who plays 2 hours of squash everyday. All I do is sweat. Wearing glasses to protect the eyes in a sport like this is vital. but this head band is comfortable even with the glasses. no sweat on my glasses, no sweat on my face. awesome AWESOME!",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,ZMASTER,"TWIN CITIES, MN, USA",SWEATY GENERALIST,35-44,SOLID,fabric,it's a little too wide when expanded,,now we need camo,10/15/15,"I love this headband! It looks cool, works great, and is reasonably priced. I teach group fitness 8 times a week, and I use this product a lot. It does a good job, and I'm a sweater.",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,DDSC,"TORONTO, ON, CANADA",SWEATY GENERALIST,25-34,ATHLETIC,wicks away sweat,want more colors + black,,Beats wearing a hat,8/4/15,"I'm surprised on how much sweat this wicks away. I lift weights and often use a hat. When it comes to shoulder presses and certain exercises I often have to put my hat backwards to clear the bar. With this, I no longer need to worry.",,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,5 out of 5,BLIAM,,SWEATY GENERALIST,25-34,SOLID,"color, fabric, durability",,,Savior!,7/23/15,I purchased my first headband months ago and now have 3 in different colors. This thing has saved me from getting sweat all over my face and allows me to focus on my workouts instead of continuously wiping sweat. I like to wear it thick so it covers my entire forehead. This is a staple. Please keep making it!,,,1,0
Metal Vent Tech Headband,,$18.00 ,,4.6 out of 5,4 out of 5,BLURRY11,"COLUMBUS, OH, USA",SWEATY GENERALIST,35-44,ATHLETIC,"fit, color, moisture wicking",lack of inventory,,"Finally, a sweat/headband for guys!",2/19/15,"Been wearing my ROGUE headband, but it's terrible at wicking moisture. So excited to see Lulu use the same Metal Vent material from their amazing tops to create a sweet headband.",,,1,0
"Surge Short
Online Only 3""",,$68.00 ,,4.1 out of 5,5 out of 5,LIFTSPINYOGIHUMAN,"DALLAS, TX, USA",DANCER,18-24,ATHLETIC,"old liner, pockets, pockets in liner at waist band",that they changed,,Life partner short,8/3/18,"I finally found a match, perfect short. I need these exact shorts to come back. I can do everything in these short and they have the perfect amount of storage.",,,0,0
"Surge Short
Online Only 3""",,$68.00 ,,4.1 out of 5,5 out of 5,KFROMTEXAS,,RUNNER,,,"length, feel",,,Perfect Length,8/1/18,"My husband was on the fence about lululemon, until I bought him these shorts! He complained the others were way too long, but these are perfect length for him. Please make them shorter!!",,,0,0
"Surge Short
Online Only 3""",,$68.00 ,,4.1 out of 5,4 out of 5,LOKIISSLEEPY,"OTTAWA, ON, CANADA",RUNNER,18-24,ATHLETIC,"fabric, color, fit, weight, breathability","liner, durability",,Nice and Light .... but liner not durable,4/24/18,"In general, I love these shorts. 5"" are great for me because I am not a giant (5'9"") and I like to show off some leg when I run. Also: Great colors, fabric, and cut.
However, I am not a fan of the liner. The fabric is comfortable and there's no major chaffing issue even with my thunder-thighs... BUT the rubber band (or elasticky thing) in the liner blew after a couple months. Not a super big deal but I feel like could be avoided.",,,0,0
"Surge Short
Online Only 3""",,$68.00 ,,4.1 out of 5,3 out of 5,SHORTSHORTSRULE,,SWEATY GENERALIST,,ATHLETIC,shorts,liner,,Great shorts....Horrible liner,4/23/18,"The length and fit of these shorts are amazing.....However the liner can't even handle a walk to the curb without letting your goods show to the world. The liner has a very narrow crotch that slides off to one side or the other, making it uncomfortable/unsightly to do any workout in. While this problem can be solved by wearing compression shorts, it defeats the purpose of buying shorts with a liner let alone short-shorts. Better off with the longer shorts or the Switch-Up.",24-Apr-18,"Hi ShortShortsRule,
Thank you for taking the time to review the Surge Short. We're sorry to read of your recent experience and would love to discuss this further. Please be sure to give us a call at our Guest Education Centre on 1.877.263.9300 or you can always start a Live Chat with us on our website. We look forward to hearing from you.",0,0
"Surge Short
Online Only 3""",,$68.00 ,,4.1 out of 5,5 out of 5,THENEWTONRUNNER,"OMAHA, NE",RUNNER,35-44,LEAN,,,,Perfection,1/25/18,I have the 3 inch version and the 5 inch also. Both are amazing! I'm on the site currently to order a second pair of 3 inch. They fit very well and are very comfortable. I am a marathoner and these shorts can handle speed work and long runs like it's nothing. My favorite thing about the short is the amount of support they have in the front. It's not constrictive at but keeps everything in place at any pace. Most shorts I try on I feel like I put them on backward because of the complete lack of support. Thanks lululemon you nail it on this one. Read the other features of the shorts as there are many. Running with joy! #bostonbound2018,,,0,0
"Surge Short
Online Only 3""",,$68.00 ,,4.1 out of 5,5 out of 5,KUNDESTER,"MONTRÉAL, QC, CANADA",RUNNER,45-54,ATHLETIC,,,,"Extraordinare short, Love them!",8/31/17,"il est mon préféré, plus de choix de couleurs serai fantastique.",,,0,0
"Surge Short
Online Only 3""",,$68.00 ,,4.1 out of 5,2 out of 5,CHRISTIANAREAS,,RUNNER,35-44,ATHLETIC,"short light stay out of the way, pocket is a nice touch",liner fit sucks,,"Great shorts, uncomfortable liner, no option to exchange or return",6/4/17,"I love the shorts, but the liner is too loose, and rides up where it shouldnt -- especially when you're pushing it. Would love to see the 3"" without a liner, or with a boxer brief style liner. Two stars for not standing behind the fit and offering an exchange or refund.",,,0,0
"Surge Short
Online Only 3""",,$68.00 ,,4.1 out of 5,5 out of 5,ROMANARCH,,SWEATY GENERALIST,45-54,MUSCULAR,fabric and fit,lack of color choices and limited inventory,,Great shorts!,1/12/17,"Great fabric that feels amazing. Length is perfect, particularly as I am a shorter man, and most other available shorts are way too long, and look like baggy droopy skirt.",,,0,0
